inventor_id,name,country
fl:ro_ln:owens-17,Robert L. Owens,US
fl:ro_ln:pavel'ev-1,Roman S. PAVEL'EV,
fl:ro_ln:pfeiffer-4,Robert W. Pfeiffer,US
fl:ro_ln:phillips-56,Ronald J. Phillips,US
fl:ro_ln:powers-12,Robert W. Powers,
fl:ro_ln:pressler-1,Ron Pressler,
fl:ro_ln:ramnani-1,Roshni Ramesh Ramnani,
fl:ro_ln:randolph-2,Robert W. Randolph,
fl:ro_ln:rangel-3,Robert Antonio Rangel,
fl:ro_ln:ream-1,Ronald L. Ream,
fl:ro_ln:reese-14,Robert J. Reese,
fl:ro_ln:rehnke-1,Robert D. Rehnke,
fl:ro_ln:reinhold-2,Roland Reinhold,
fl:ro_ln:robins-1,Roland K. Robins,
fl:ro_ln:ronen-4,Royi Ronen,
fl:ro_ln:rose-47,Robyn J. Rose,
fl:ro_ln:rule-1,Robert J. Rule,US
fl:ro_ln:rutledge-2,Robert A. Rutledge,
fl:ro_ln:sanderson-2,Roger S. Sanderson,
fl:ro_ln:schaut-2,Robert Anthony Schaut,
fl:ro_ln:seymour-10,Robert John Seymour,
fl:ro_ln:smith-182,Robert L. Smith,
fl:ro_ln:soler-3,Robert R. Soler,
fl:ro_ln:sonneman-1,Robert A. Sonneman,US
fl:ro_ln:staib-2,Ronald R. Staib,US
fl:ro_ln:steffen-4,Robert B. Steffen,
fl:ro_ln:stewart-38,Robert E. Stewart,
fl:ro_ln:stiner-1,Roy E. Stiner,
fl:ro_ln:stuttgen-1,Robert G. Stuttgen,
fl:ro_ln:teggatz-2,Ross E. Teggatz,
fl:ro_ln:tench-1,Robert J. Tench,
fl:ro_ln:terhaar-2,Robbert H. Ter Haar,
fl:ro_ln:theilen-1,Rolf Theilen,
fl:ro_ln:thompson-33,Robert C. Thompson,
fl:ro_ln:tillis-1,Roy R. Tillis,
fl:ro_ln:tipley-1,Roger E. Tipley,
fl:ro_ln:vanbuskirk-6,Ronald VanBuskirk,
fl:ro_ln:vanderlaan-1,Roger van der Laan,
fl:ro_ln:vera-1,Robert Westphal Vera,
fl:ro_ln:wacker-1,Robert L. Wacker,
fl:ro_ln:waggener-1,Robert G. Waggener,
fl:ro_ln:walsh-23,Robert Walsh,
fl:ro_ln:wells-14,Robert V. Wells,
fl:ro_ln:wells-16,Robert J. Wells,
fl:ro_ln:wham-2,Robert H. Wham,
fl:ro_ln:whitestevens-1,Rodric H. White-Stevens,
fl:ro_ln:williams-124,Roderick Patterson Winfield Williams,
fl:ro_ln:williams-146,Roosevelt Williams,
fl:ro_ln:young-31,Robert H. Young,
fl:ru_ln:durgin-2,Russell F. Durgin,US
fl:ru_ln:eaga-1,Rushil Eaga,
fl:ru_ln:elloway-1,Russell Elloway,
fl:ru_ln:grant-4,Russell Grant,
fl:ru_ln:heeter-1,Russell J. Heeter,
fl:ru_ln:huang-124,Rundong Huang,
fl:ru_ln:kreichauf-1,Ruth Dagmar Kreichauf,
fl:ru_ln:laeng-1,Rudolf Laeng,
fl:ru_ln:liao-4,Ru Ling LIAO,
fl:ru_ln:noble-3,Rudolf E. Noble,
fl:ru_ln:petter-1,Russell C. Petter,US
fl:ru_ln:pfaendner-1,Rudolf Pfaendner,
fl:ru_ln:schickfluss-1,Rudolf Schickfluss,
fl:ru_ln:seiber-2,Russell A. Seiber,
fl:ru_ln:shi-10,Ruiwen Shi,
fl:ru_ln:song-1,Ruozhi Song,US
fl:ru_ln:thompson-5,Russell B. Thompson,
fl:ru_ln:vogel-2,Rudolf Vogel,
fl:ru_ln:wiedemann-1,Rudolf A. Wiedemann,
fl:ru_ln:wojtecki-2,Rudy J. Wojtecki,
fl:ru_ln:xie-13,Ruilong Xie,US
fl:ru_ln:zahorik-1,Russell C. Zahorik,
fl:ry_ln:aylward-1,Ryan Aylward,US
fl:ry_ln:burnham-1,Ryan Burnham,
fl:ry_ln:byrd-1,Ryan Christopher Byrd,
fl:ry_ln:hanuschak-1,Ryan D. Hanuschak,
fl:ry_ln:isarai-1,Ryoji ISARAI,
fl:ry_ln:ishioka-1,Ryoji Ishioka,
fl:ry_ln:kallas-1,Ryan Kallas,
fl:ry_ln:kikumoto-1,Ryoji Kikumoto,
fl:ry_ln:kobayashi-12,Ryota KOBAYASHI,
fl:ry_ln:masuda-6,Ryohei MASUDA,
fl:ry_ln:nakabayashi-3,Ryo Nakabayashi,
fl:ry_ln:nakatake-1,Ryoji Nakatake,
fl:ry_ln:ogg-1,Ryan Clayton Ogg,
fl:ry_ln:shundo-1,Ryushi Shundo,
fl:ry_ln:talley-1,Ryan S. Talley,
fl:ry_ln:tanno-2,Ryutaro Tanno,
fl:ry_ln:terry-1,Rylan J. Terry,
fl:ry_ln:white-3,Ryan R. White,
fl:ry_ln:white-6,Ryan White,US
fl:sa_ln:ahn-101,Sanghoon Ahn,
fl:sa_ln:alshaibani-1,Samil Alshaibani,
fl:sa_ln:ammann-1,Sarah Ammann,
fl:sa_ln:baji-1,Saurabh Dileep Baji,
fl:sa_ln:bartys-1,Samuel L. Bartys,
fl:sa_ln:czaplewski-1,Sarah K. Czaplewski,
fl:sa_ln:disch-1,Sascha Disch,
fl:sa_ln:fujiwara-3,Satoshi Fujiwara,
fl:sa_ln:ganu-2,Sachin Ganu,
fl:sa_ln:gharavi-1,Sam Gharavi,
fl:sa_ln:haidary-1,Saleh A. Haidary,
fl:sa_ln:harris-11,Sarah Harris,
fl:sa_ln:hasegawa-16,Satoru Hasegawa,
fl:sa_ln:home-1,Sandra Home,
fl:sa_ln:imai-11,Sadato Imai,
fl:sa_ln:iuchi-1,Satoshi Iuchi,
fl:sa_ln:iwatsubo-1,Satoshi Iwatsubo,
fl:sa_ln:khan-54,Sana Fahim Khan,
fl:sa_ln:kim-204,Sang Min Kim,
fl:sa_ln:kim-245,Sang Ah KIM,
fl:sa_ln:kozono-1,Satoko Kozono,
fl:sa_ln:kurihara-4,Satoshi Kurihara,
fl:sa_ln:lee-339,Sai Mun Lee,
fl:sa_ln:lee-466,Sangheon Lee,
fl:sa_ln:lee-659,Sangho Lee,
fl:sa_ln:mirzazadbarijough-1,Sanam Mirzazad Barijough,
fl:sa_ln:morinaga-3,Satoshi Morinaga,
fl:sa_ln:mundra-1,Sagar Mundra,
fl:sa_ln:nate-1,Satoru Nate,
fl:sa_ln:nishikawa-7,Satoshi Nishikawa,
fl:sa_ln:no-2,Sang Yong NO,
fl:sa_ln:oda-6,Satoshi Oda,
fl:sa_ln:paul-22,Sanjoy Paul,
fl:sa_ln:pearce-4,Sam Pearce,
fl:sa_ln:petralia-2,Salvatore Petralia,
fl:sa_ln:plug-1,Sander Plug,
fl:sa_ln:shanthakumar-2,Sanjay Shanthakumar,
fl:sa_ln:smith-27,Samuel Melvin Smith,
fl:sa_ln:srinivasan-17,Saraswathy Srinivasan,
fl:sa_ln:tanaka-24,Satoshi Tanaka,
fl:sa_ln:teramoto-3,Satoshi Teramoto,
fl:sa_ln:uemura-5,Sayo Uemura,
fl:sa_ln:virdhagriswaran-1,Sankar Virdhagriswaran,
fl:sa_ln:woo-21,Sang-Gyun Woo,
fl:sa_ln:woods-2,Samuel G. Woods,
fl:sa_ln:yasuda-10,Satoshi Yasuda,
fl:sc_ln:allen-11,Scott Timon Allen,
fl:sc_ln:andochick-1,Scott E. Andochick,
fl:sc_ln:caputo-1,Scott A. Caputo,
fl:sc_ln:cline-5,Scott Michael Cline,
fl:sc_ln:corzine-1,Scott Corzine,
fl:sc_ln:davis-17,Scott Davis,
fl:sc_ln:dill-1,Scott Leonard Dill,
fl:sc_ln:durum-1,Scott Durum,
fl:sc_ln:elwood-1,Scott H. Elwood,US
fl:sc_ln:evans-4,Scott T. Evans,
fl:sc_ln:graham-11,Scott Graham,
fl:sc_ln:henderson-1,Scott Andrew Henderson,
fl:sc_ln:huggins-1,Scott Huggins,
fl:sc_ln:keller-1,Scott W. Keller,
fl:sc_ln:layher-1,Scott Robert Layher,
fl:sc_ln:moore-8,Scott E. Moore,
fl:sc_ln:morrison-3,Scott G. Morrison,
fl:sc_ln:myers-6,Scott A. Myers,
fl:sc_ln:puckett-1,Scott Puckett,US
fl:sc_ln:redman-1,Scott Redman,
fl:sc_ln:sills-1,Scott E. Sills,
fl:sc_ln:stropkay-1,Scott E. Stropkay,US
fl:sc_ln:tanner-2,Scott D. Tanner,
fl:sc_ln:thompson-10,Scott Steadmon Thompson,
fl:sc_ln:townley-1,Scott A. Townley,
fl:se_ln:beauvais-1,Severin Beauvais,
fl:se_ln:beloussov-3,Serguei M. Beloussov,
fl:se_ln:bonnaudet-1,Serge Bonnaudet,
fl:se_ln:chae-30,Seung Wan Chae,
fl:se_ln:endo-3,Seiichiro Endo,
fl:se_ln:fujiwara-4,Seishi Fujiwara,
fl:se_ln:gadelrab-1,Serag Gadelrab,
fl:se_ln:gibanel-1,Sebastien Gibanel,
fl:se_ln:gigleux-1,Sébastien Gigleux,
fl:se_ln:han-196,Seungho Han,
fl:se_ln:hong-163,Seung D. Hong,
fl:se_ln:jinta-1,Seiichiro Jinta,
fl:se_ln:jung-88,Seok-Won Jung,
fl:se_ln:jurdana-1,Sergio Jurdana,
fl:se_ln:kang-137,Seung H. Kang,
fl:se_ln:katayama-5,Seiji Katayama,
fl:se_ln:keum-3,SeungHwan Keum,
fl:se_ln:kim-234,Seung Se Kim,
fl:se_ln:kim-534,Seo-Kon Kim,
fl:se_ln:komatsu-3,Seigo Komatsu,
fl:se_ln:kwon-108,Sejeong KWON,
fl:se_ln:kwon-94,Se-Ah Kwon,
fl:se_ln:lee-101,Seung Eun Lee,
fl:se_ln:lee-169,Seung Ho Lee,
fl:se_ln:lee-19,Se-Jin Lee,
fl:se_ln:lee-37,Seong-Nam Lee,
fl:se_ln:lee-525,Seok Woo Lee,
fl:se_ln:lee-562,Seok Ju Lee,
fl:se_ln:marsetti-1,Sergio Marsetti,
fl:se_ln:marvel-1,Sean D. Marvel,US
fl:se_ln:nonoguchi-1,Seiji Nonoguchi,
fl:se_ln:nott-1,Sepideh H. Nott,
fl:se_ln:ong-4,See Yap Ong,
fl:se_ln:otsubo-1,Seiichi Otsubo,
fl:se_ln:park-123,Seung-bae Park,
fl:se_ln:park-462,Seung Ryong Park,
fl:se_ln:sakagami-2,Seigou Sakagami,
fl:se_ln:schmitt-3,Sebastian Schmitt,
fl:se_ln:taffler-1,Sean Taffler,
fl:se_ln:takahashi-22,Seiji Takahashi,
fl:se_ln:takebe-1,Seiichirou Takebe,
fl:se_ln:tsuda-2,Sergio Tsuda,
fl:se_ln:vogel-1,Sebastian Vogel,
fl:se_ln:zlobin-1,Sergey Zlobin,
fl:sh_ln:abe-39,Shuya Abe,
fl:sh_ln:ambe-1,Shekhar Ambe,
fl:sh_ln:bard-2,Shai Shimon Bard,
fl:sh_ln:chen-346,Shih-I Chen,
fl:sh_ln:cheng-194,SHAN-YONG CHENG,
fl:sh_ln:doshi-1,Shreyas Doshi,
fl:sh_ln:eguchi-6,Shigenobu Eguchi,
fl:sh_ln:fujitani-3,Shin Fujitani,
fl:sh_ln:fukakusa-3,Shoji FUKAKUSA,
fl:sh_ln:fukumizu-1,Shinichi Fukumizu,
fl:sh_ln:gao-155,Shumin Gao,
fl:sh_ln:godai-1,Shiro Godai,
fl:sh_ln:hadad-1,Sharon Hadad,
fl:sh_ln:hane-1,Shinji Hane,
fl:sh_ln:hayakawa-15,Shigeru Hayakawa,
fl:sh_ln:hayashi-77,Shinji Hayashi,
fl:sh_ln:hosoi-9,Shigeru Hosoi,
fl:sh_ln:hou-4,Shang-Yun Hou,
fl:sh_ln:ichikawa-40,Sho Ichikawa,
fl:sh_ln:iizuka-2,Shinichi Iizuka,
fl:sh_ln:isshiki-2,Shota ISSHIKI,
fl:sh_ln:iwahara-1,Shojiro Iwahara,
fl:sh_ln:iwama-7,Shinichi Iwama,
fl:sh_ln:iwasaki-21,Shiro Iwasaki,
fl:sh_ln:iwatani-8,Shiro Iwatani,
fl:sh_ln:kawada-24,Shinichi Kawada,
fl:sh_ln:kim-74,Shawn Kim,
fl:sh_ln:kondoh-6,Shinji Kondoh,
fl:sh_ln:kowdley-1,Shilpa Kowdley,
fl:sh_ln:kubota-43,Shinji Kubota,
fl:sh_ln:kusakari-1,Shin Kusakari,
fl:sh_ln:kyo-1,Shorin Kyo,
fl:sh_ln:li-30,Shi Kun Li,
fl:sh_ln:li-490,Shubo Li,
fl:sh_ln:lin-405,Shu-Hung Lin,
fl:sh_ln:liu-488,Shengze Liu,
fl:sh_ln:liu-531,Shaoli Liu,
fl:sh_ln:liu-55,Shih-Ming Joseph Liu,
fl:sh_ln:llamido-1,Sherwin Llamido,
fl:sh_ln:maruyama-42,Shigeaki Maruyama,
fl:sh_ln:masuda-50,Shigemi Masuda,
fl:sh_ln:matsumura-31,Shigenori Matsumura,
fl:sh_ln:mcconaughy-1,Shawn David McConaughy,
fl:sh_ln:miao-20,Shi-Chang Miao,
fl:sh_ln:michimoto-1,Shohei Michimoto,
fl:sh_ln:mitsui-8,Shigeyuki Mitsui,
fl:sh_ln:miura-33,Shinpei Miura,
fl:sh_ln:mizuno-9,Shigeo Mizuno,
fl:sh_ln:mori-50,Shigeru Mori,
fl:sh_ln:murakami-40,Shiro Murakami,
fl:sh_ln:murata-19,Shigeru Murata,
fl:sh_ln:nagai-37,Shigekazu Nagai,
fl:sh_ln:nakamura-34,Shiho Nakamura,
fl:sh_ln:nakamura-89,Shigeru Nakamura,
fl:sh_ln:nakanishi-21,Shinji Nakanishi,
fl:sh_ln:nanno-1,Shigeo Nanno,
fl:sh_ln:niwas-1,Shri Niwas,
fl:sh_ln:o'malley-2,Shawn Michael O'Malley,
fl:sh_ln:okui-1,Shuko Okui,
fl:sh_ln:panchapakesan-2,Shankari Panchapakesan,
fl:sh_ln:parikh-4,Shikshit N. Parikh,US
fl:sh_ln:rakib-1,Shlomo Selim Rakib,
fl:sh_ln:roy-15,Shourya Roy,
fl:sh_ln:saito-18,Shinji Saito,
fl:sh_ln:saito-22,Shigeru Saito,
fl:sh_ln:saito-71,Shoichi Saito,
fl:sh_ln:sakata-19,Shinichi Sakata,
fl:sh_ln:sang-14,Shengguang Sang,
fl:sh_ln:sato-30,Shinichi Sato,
fl:sh_ln:seki-14,Shun-ichi Seki,
fl:sh_ln:siddiqui-14,Shahab Siddiqui,
fl:sh_ln:srivastava-9,Shefali Srivastava,
fl:sh_ln:story-3,Shane Story,
fl:sh_ln:sugita-16,Shigenobu Sugita,
fl:sh_ln:takizawa-10,Shouta Takizawa,
fl:sh_ln:tanaka-28,Shuhei Tanaka,
fl:sh_ln:tanaka-40,Shunji Tanaka,
fl:sh_ln:tanaka-59,Shukichi Tanaka,
fl:sh_ln:tanaka-98,Shinichi Tanaka,
fl:sh_ln:tanaka-99,Shunsuke Tanaka,
fl:sh_ln:togawa-3,Shinichi Togawa,
fl:sh_ln:tsuda-23,Shingo Tsuda,
fl:sh_ln:tsudaka-1,Shinichiro Tsudaka,
fl:sh_ln:tsujimoto-10,Shinichi Tsujimoto,
fl:sh_ln:udo-3,Shinya Udo,
fl:sh_ln:uehara-13,Shuji Uehara,
fl:sh_ln:uriu-2,Shiro Uriu,
fl:sh_ln:vandermerwe-1,Shawn Van Der Merwe,
fl:sh_ln:wakasa-1,Shigeki Wakasa,
fl:sh_ln:wang-130,Shiou-Yu Wang,
fl:sh_ln:wang-879,Shuoqin Wang,
fl:sh_ln:watanuki-2,Shinichi Watanuki,
fl:sh_ln:wei-2,Shih-En Wei,
fl:sh_ln:weiner-4,Shay Weiner,
fl:sh_ln:wen-38,Shang-Chieh Wen,
fl:sh_ln:wu-3,Sheng-Jiun Wu,
fl:sh_ln:xiong-35,Shale Xiong,
fl:sh_ln:yamamoto-74,Shinji Yamamoto,
fl:sh_ln:yamashita-37,Shingo Yamashita,
fl:sh_ln:yamazaki-59,Shunpei Yamazaki,
fl:sh_ln:yazdanpanah-1,Shahram Yazdanpanah,
fl:sh_ln:yehoshua-1,Shir Judith Yehoshua,
fl:sh_ln:yokoyama-2,Shigeyuki Yokoyama,
fl:sh_ln:zhang-654,Shichang ZHANG,
fl:si_ln:adoni-1,Siddique M. Adoni,
fl:si_ln:askestad-1,Sigmund Askestad,
fl:si_ln:bauer-6,Siegfried Bauer,
fl:si_ln:chan-14,Siu Ping Chan,
fl:si_ln:chawla-1,Sidakpreet Singh Chawla,
fl:si_ln:goodman-1,Simon Goodman,
fl:si_ln:hahn-1,Simone Hahn,
fl:si_ln:hann-1,Simon Hann,
fl:si_ln:james-6,Simon James,
fl:si_ln:lee-128,Si Kyu Lee,
fl:si_ln:mohan-2,Siddharth Mohan,
fl:si_ln:newman-1,Simon Paul Newman,
fl:si_ln:svendsen-2,Simon Svendsen,
fl:si_ln:tan-37,Siew-Seong Tan,
fl:si_ln:teplitsky-1,Simon Teplitsky,
fl:si_ln:wong-51,Simon Wong,
fl:si_ln:yang-79,Siying Yang,
fl:so_ln:benzerrouk-1,Souheil Benzerrouk,US
fl:so_ln:berger-1,Sophia Elizabeth Berger,
fl:so_ln:carlson-1,Sonia P. Carlson,
fl:so_ln:hermansson-2,Sofia Hermansson,
fl:so_ln:jung-88,Soonki Jung,
fl:so_ln:jung-94,Sooyeon JUNG,
fl:so_ln:kwon-3,Soo Kyung Kwon,
fl:so_ln:lee-144,Soon Young LEE,
fl:so_ln:manabe-2,Sohei Manabe,
fl:so_ln:mitra-1,Souvick Mitra,US
fl:so_ln:mottet-1,Sophie Lauranne Mottet,
fl:so_ln:noh-10,Sok Won Noh,
fl:so_ln:olarig-1,Sompong Paul Olarig,
fl:so_ln:pham-9,Son V. Pham,
fl:so_ln:rathi-2,Somilkumar J. Rathi,
fl:so_ln:rubin-1,Sol R. Rubin,
fl:so_ln:wang-30,Song Wang,
fl:sp_ln:silverstein-1,Spencer Silverstein,US
fl:sr_ln:dharmaji-2,Srinivasa Dharmaji,
fl:sr_ln:komarneni-1,Sridhar Komarneni,
fl:sr_ln:mudigonda-1,Srinivas Mudigonda,
fl:sr_ln:punna-1,Sreenivas Punna,
fl:sr_ln:vemury-1,Srinivas Vemury,
fl:sr_ln:yerramalli-2,Srinivas Yerramalli,
fl:st_ln:albert-6,Stephen Albert,
fl:st_ln:albrecht-1,Steve ALBRECHT,
fl:st_ln:almany-1,Steven Almany,
fl:st_ln:anctil-1,Stephen N. Anctil,US
fl:st_ln:bacich-3,Steven Bacich,
fl:st_ln:behm-2,Steven U. Behm,
fl:st_ln:bowers-1,Stuart Michael Bowers,
fl:st_ln:boyde-1,Stephen Boyde,
fl:st_ln:briant-3,Stephen C. Briant,
fl:st_ln:briggs-12,Steve Briggs,
fl:st_ln:burstrom-1,Stefan Burström,
fl:st_ln:canova-2,Steve Canova,
fl:st_ln:crow-8,Steven Crow,
fl:st_ln:duckworth-3,Staevan Duckworth,
fl:st_ln:dunn-9,Steven Bryan Dunn,
fl:st_ln:dutzmann-1,Stefan Dutzmann,
fl:st_ln:elaile-1,Steven R. El Aile,
fl:st_ln:field-3,Steven E. Field,
fl:st_ln:fleming-8,Stephen Jordan Fleming,US
fl:st_ln:friese-1,Stefan FRIESE,
fl:st_ln:frisbee-2,Steven E. Frisbee,
fl:st_ln:gensmann-1,Stefan Gensmann,
fl:st_ln:gewartowski-1,Steve A. Gewartowski,
fl:st_ln:goebel-5,Steven G. Goebel,US
fl:st_ln:goetz-3,Steven M. Goetz,
fl:st_ln:gray-8,Steven D. Gray,
fl:st_ln:guguen-1,Stéphane Guguen,
fl:st_ln:halter-3,Steven J. Halter,
fl:st_ln:hayslett-1,Steven L. Hayslett,
fl:st_ln:hershey-2,Stephen A. Hershey,US
fl:st_ln:hirsch-3,Steven B. Hirsch,US
fl:st_ln:hodson-3,Stephen Joseph Hodson,
fl:st_ln:hullverson-1,Stephanie Hullverson,
fl:st_ln:hunt-10,Stephen L. Hunt,
fl:st_ln:kao-2,Stan Kao,US
fl:st_ln:kim-43,Stephanie Kim,
fl:st_ln:kluge-5,Stefan Kluge,
fl:st_ln:kramer-28,Stephen J. Kramer,
fl:st_ln:krikler-1,Steven J. Krikler,
fl:st_ln:law-4,Stacey Law,
fl:st_ln:lewis-49,Stephen M. Lewis,
fl:st_ln:lin-19,Stuart Lin,
fl:st_ln:maguire-4,Stephen B. Maguire,
fl:st_ln:maruyama-1,Stephen C. Maruyama,
fl:st_ln:mccarver-2,Stefan McCarver,US
fl:st_ln:newton-6,Stephen F. Newton,US
fl:st_ln:o'brien-6,Stephen William O'Brien,
fl:st_ln:parkvall-1,Stefan Parkvall,
fl:st_ln:paul-10,Stephen M. Paul,
fl:st_ln:plummer-2,Steven Joseph Plummer,
fl:st_ln:proctor-4,Steve Proctor,
fl:st_ln:qian-2,Steven Cheng Qian,
fl:st_ln:roever-1,Stephan Roever,
fl:st_ln:rubin-11,Steven M. Rubin,
fl:st_ln:schirrmeister-1,Steffen Schirrmeister,
fl:st_ln:schwarte-4,Stephan Schwarte,
fl:st_ln:shuttleworth-1,Stephen Joseph Shuttleworth,
fl:st_ln:sigurjonsson-3,Styrmir Sigurjonsson,
fl:st_ln:snare-1,Sten Roar Snare,
fl:st_ln:soldin-1,Steven J. Soldin,
fl:st_ln:stewart-18,Stephen Stewart,
fl:st_ln:sturkop-1,Steven Sturkop,
fl:st_ln:sunshine-3,Steven A. Sunshine,
fl:st_ln:taunier-1,Stéphane Taunier,
fl:st_ln:telesco-2,Stephen Telesco,
fl:st_ln:todd-7,Stephen J. Todd,US
fl:st_ln:torer-1,Steven Torer,
fl:st_ln:vincent-10,Stephane Vincent,
fl:st_ln:weinstein-1,Stephen B. Weinstein,US
fl:st_ln:witkoe-1,Steven Kyle Witkoe,
fl:st_ln:wolff-5,Stephen H. Wolff,US
fl:st_ln:wright-28,Steven A. Wright,
fl:st_ln:yu-18,Stephanie Yu,
fl:su_ln:aoki-6,Suguru Aoki,
fl:su_ln:baek-11,Sung-Kweon Baek,
fl:su_ln:biswas-16,Subham Biswas,
fl:su_ln:boo-3,SukHoon Boo,
fl:su_ln:chang-98,Sung Kyun Chang,
fl:su_ln:chitturi-1,Suresh Chitturi,
fl:su_ln:chrai-2,Sukhbir S. Chrai,US
fl:su_ln:chun-22,Sung Duck Chun,
fl:su_ln:chung-57,Sungjae Chung,
fl:su_ln:chung-90,Suny Chung,
fl:su_ln:fukutake-1,Sunao Fukutake,
fl:su_ln:golani-2,Sushil Golani,
fl:su_ln:gundurao-1,Sudeendra Maddur Gundurao,
fl:su_ln:haukka-2,Suvi Haukka,
fl:su_ln:hiyama-1,Susumu Hiyama,
fl:su_ln:hong-278,Sukwon Hong,
fl:su_ln:hwang-205,Sungkyu HWANG,
fl:su_ln:jeon-46,Sungil Jeon,
fl:su_ln:jung-217,Sunghoon Jung,
fl:su_ln:jung-52,Sung-kyu Jung,
fl:su_ln:kannan-4,Sukeshwar Kannan,US
fl:su_ln:kaul-7,Sunil Kaul,
fl:su_ln:kochhar-1,Sunil Kochhar,
fl:su_ln:kwon-52,Sun-Duc Kwon,
fl:su_ln:lee-208,Sung Hoon Lee,
fl:su_ln:lee-405,Sung Mok Lee,
fl:su_ln:lee-469,Su Jin Lee,
fl:su_ln:michaud-1,Susan L. Michaud,US
fl:su_ln:naing-1,Sue Mon Thet Naing,
fl:su_ln:pal-25,Sumon K. Pal,US
fl:su_ln:park-355,Sungho Park,
fl:su_ln:park-73,Sung Ho Park,
fl:su_ln:perrine-1,Susan P. Perrine,US
fl:su_ln:pillai-1,Sumitra Ashokkumar Pillai,
fl:su_ln:ramalingam-2,Sujaata Ramalingam,
fl:su_ln:sanyal-3,Subhajit Sanyal,
fl:su_ln:shim-38,Sungbo Shim,
fl:su_ln:singh-61,Sudhanshu Shekhar Singh,
fl:su_ln:trulli-1,Susan C. Trulli,US
fl:su_ln:tsukamoto-2,Susumu Tsukamoto,
fl:su_ln:uno-1,Sui Uno,
fl:su_ln:valeri-1,Sue E. Valeri,US
fl:su_ln:wi-3,Sung Kwon Wi,
fl:sv_ln:lamprecht-1,Sven Lamprecht,
fl:sv_ln:peters-1,Sven Peters,
fl:sw_ln:buccapatnamtirumala-1,Swapna Buccapatnam Tirumala,US
fl:sw_ln:daingade-1,Swapnil Daingade,
fl:sw_ln:jain-2,Swayambhoo Jain,
fl:sy_ln:ali-40,Syed A. Ali,
fl:sy_ln:galineau-1,Sylvain P. Galineau,
fl:sy_ln:lacombe-1,Sylvie Lacombe,
fl:sy_ln:lee-8,Syun Kyung Lee,
fl:sy_ln:uchiyama-1,Syoichi Uchiyama,
fl:t._ln:shen-1,T. Y. Shen,US
fl:ta_ln:anami-2,Takayuki Anami,
fl:ta_ln:aoki-64,Takanobu Aoki,
fl:ta_ln:aoyama-24,Tatsuji Aoyama,
fl:ta_ln:baba-26,Takashi Baba,
fl:ta_ln:chen-75,Tai-Hong Chen,
fl:ta_ln:chien-6,Ta-Yi Chien,
fl:ta_ln:chuman-2,Takashi Chuman,
fl:ta_ln:doi-34,Takayoshi Doi,
fl:ta_ln:endo-40,Takayoshi Endo,
fl:ta_ln:fan-9,Ta-Cheng Fan,
fl:ta_ln:figley-1,Tara Fachada Figley,US
fl:ta_ln:fukui-30,Takaaki Fukui,
fl:ta_ln:fukuoka-15,Takahiro Fukuoka,
fl:ta_ln:haddad-2,Tarek D. Haddad,
fl:ta_ln:hayamizu-2,Taichi Hayamizu,
fl:ta_ln:higashikawa-1,Takuji HIGASHIKAWA,
fl:ta_ln:hirai-36,Tamaki Hirai,
fl:ta_ln:honda-50,Takuma Honda,
fl:ta_ln:hosoda-4,Takuya Hosoda,
fl:ta_ln:hyodo-2,Takehiko Hyodo,
fl:ta_ln:ikeda-44,Tatsuro Ikeda,
fl:ta_ln:imada-6,Takahiro Imada,
fl:ta_ln:inokuchi-5,Tatsuya Inokuchi,
fl:ta_ln:inoue-104,Takamichi Inoue,
fl:ta_ln:inoue-3,Takayo Inoue,
fl:ta_ln:ishida-49,Takashi Ishida,
fl:ta_ln:ishii-43,Takeshi Ishii,
fl:ta_ln:ishii-65,Tatsuya Ishii,
fl:ta_ln:ito-71,Takashi Ito,
fl:ta_ln:ito-86,Takeharu Ito,
fl:ta_ln:iwatsubo-1,Takeshi Iwatsubo,
fl:ta_ln:kano-11,Takafumi Kano,
fl:ta_ln:kasahara-16,Takashi Kasahara,
fl:ta_ln:katoh-25,Takao Katoh,
fl:ta_ln:kawai-35,Takashi Kawai,
fl:ta_ln:khondker-1,Tanveer R. Khondker,
fl:ta_ln:khoury-2,Tarik Khoury,
fl:ta_ln:kim-402,Taehyun Kim,
fl:ta_ln:konishi-35,Takayoshi Konishi,
fl:ta_ln:kozakaya-1,Tatsuo Kozakaya,
fl:ta_ln:lam-11,Tat C. Lam,
fl:ta_ln:lee-245,Tae Young Lee,
fl:ta_ln:lee-57,Tae Jin LEE,
fl:ta_ln:li-34,Tat Wah Li,
fl:ta_ln:maeda-71,Takashi Maeda,
fl:ta_ln:masuda-34,Takuya Masuda,
fl:ta_ln:miki-12,Takatoshi Miki,
fl:ta_ln:miwa-23,Tadashi Miwa,
fl:ta_ln:nakabayashi-11,Takeo Nakabayashi,
fl:ta_ln:nakamura-69,Takatoshi Nakamura,
fl:ta_ln:nara-5,Takashi Nara,
fl:ta_ln:natsuume-1,Tadao Natsuume,
fl:ta_ln:nishi-7,Takahiro NISHI,
fl:ta_ln:nishijima-3,Takayuki Nishijima,
fl:ta_ln:nishio-8,Taichi Nishio,
fl:ta_ln:ogino-8,Takashi Ogino,
fl:ta_ln:ohmura-13,Tadayoshi Ohmura,
fl:ta_ln:ohnuki-6,Tatsuya Ohnuki,
fl:ta_ln:ohta-12,Tatsuo Ohta,
fl:ta_ln:okamoto-36,Takeshi Okamoto,
